beneficial	O
autocracy	O
.	O
For	O
Amartya	O
Sen	O
,	O
authoritarian	O
states	O
face	B-PHENOMENON
serious	O
challenges	O
in	O
information	O
and	O
accountability	O
.	O
6	B-DATE
Governments	O
in	O
closed	O
political	O
systems	O
,	O
without	O
open	O
media	B-PHENOMENON
and	O
opposition	O
parties	O
,	O
struggle	O
to	O
receive	O
accurate	O
information	O
in	O
a	O
timely	O
manner	O
and	O
to	O
convey	O
urgent	B-PHENOMENON
information	O
to	O
the	O
public	B-PROCEDURE
.	O
Governments	O
can	O
be	O
the	O
victims	O
of	O
their	O
own	O
propaganda	O
,	O
because	O
the	O
country	O
's	O
political	O
institutions	O
provide	O
incentives	O
to	O
local	O
officials	O
to	O
avoid	O
sharing	O
bad	O
news	O
with	O
their	O
central	O
bosses	O
and	O
await	O
instructions	O
before	O
acting	O
.	O
Information	O
politics	O
in	O
China	B-PLACE
undermined	O
a	O
rapid	O
response	B-PROCESS
to	O
the	O
2019-nCoV	B-VIRUS
outbreak	B-DISEASE
.	O
Health	B-PROCEDURE
-	O
care	B-PROCEDURE
workers	B-SPECIES
suspected	O
an	O
outbreak	B-DISEASE
in	O
early	B-DATE
December	I-DATE
,	O
2019	B-DATE
,	O
7	B-DATE
but	O
information	O
with	O
which	O
the	O
public	B-PROCEDURE
might	O
have	O
taken	O
preventive	B-PROCEDURE
measures	I-PROCEDURE
was	O
suppressed	O
,	O
and	O
communication	O
channels	O
that	O
might	O
have	O
alerted	O
senior	O
officials	O
to	O
the	O
growing	O
threat	O
were	O
shut	O
down	O
.	O
8	B-DATE
Police	O
detained	O
a	O
clinician	B-SPECIES
and	O
seven	O
other	O
people	B-SPECIES
posting	O
reports	O
on	O
2019-nCoV	B-VIRUS
,	O
threatening	O
punishment	O
for	O
spreading	O
socalled	O
rumors	B-PHENOMENON
.	O
Social	B-PHENOMENON
media	I-PHENOMENON
was	O
censored	O
;	O
a	O
preliminary	O
analysis	B-PROCEDURE
of	O
Weibo	O
and	O
WeChat	O
published	O
on	O
China	B-PLACE
's	O
biggest	O
online	O
platform	O
9	B-DATE
showed	O
outbreak	B-DISEASE
discussions	B-PHENOMENON
were	O
nearly	O
non	O
-	O
existent	O
through	O
much	O
of	O
January	B-DATE
,	O
2020	B-DATE
,	O
until	O
the	O
Chinese	B-SPECIES
Government	O
changed	O
its	O
official	O
stance	O
on	O
Jan	B-DATE
20	I-DATE
,	O
2020	B-DATE
.	O
Through	O
much	O
of	O
January	B-DATE
,	O
2020	B-DATE
,	O
the	O
Wuhan	B-PLACE
Municipal	O
Health	B-PROCEDURE
Commission	O
reported	O
no	O
evidence	O
of	O
human	B-SPECIES
-	O
to	O
-	O
human	B-SPECIES
transmission	B-DISEASE
,	O
no	O
infection	B-DISEASE
among	O
health	B-SPECIES
workers	I-SPECIES
,	O
that	O
severe	B-DISEASE
cases	B-QUANTITY
of	O
disease	B-DISEASE
caused	O
by	O
2019-nCoV	B-VIRUS
infection	B-DISEASE
were	O
confined	O
to	O
those	O
with	O
underlying	O
conditions	O
and	O
older	B-DATE
people	B-SPECIES
,	O
and	O
that	O
the	O
Huanan	B-PLACE
seafood	I-PLACE
market	I-PLACE
was	O
the	O
source	O
.	O
11	O
Reports	O
in	O
The	O
Lancet	O
7	B-DATE
and	O
New	O
England	B-PLACE
Journal	O
of	O
Medicine	O
,	O
12	B-DATE
however	O
,	O
show	O
that	O
half	O
of	O
patients	B-SPECIES
admitted	O
to	O
intensive	O
-	O
care	B-PROCEDURE
units	O
were	O
aged	O
25	B-DATE
-	O
49	O
years	B-DATE
,	O
and	O
two	O
-	O
thirds	O
had	O
no	O
underlying	O
illnesses	O
.	O
Human	B-SPECIES
-	O
tohuman	O
transmission	B-DISEASE
and	O
health	B-SPECIES
-	O
worker	O
infection	B-DISEASE
were	O
evident	O
before	O
the	O
Chinese	B-SPECIES
Government	O
made	O
an	O
announcement	O
.	O
12	B-DATE
This	O
information	O
either	O
did	O
not	O
make	O
it	O
to	O
authorities	B-SPECIES
or	O
the	O
public	B-PROCEDURE
were	O
misinformed	O
.	O
The	O
Mayor	O
of	O
Wuhan	B-PLACE
has	O
said	O
publicly	O
that	O
not	O
only	O
was	O
information	O
not	O
revealed	O
in	O
a	O
timely	O
manner	O
but	O
also	O
they	O
did	O
not	O
use	O
information	O
effectively	O
.	O
10	B-DATE
By	O
the	O
time	O
quarantine	B-PROCEDURE
went	O
into	O
effect	O
on	O
Jan	B-DATE
23	I-DATE
,	O
2020	B-DATE
,	O
five	O
million	O
people	B-SPECIES
had	O
left	B-BODY_PART
the	O
city	B-PLACE
of	O
Wuhan	B-PLACE
for	O
holiday	O
travel	B-PHENOMENON
.	O
10	B-DATE
Outbreaks	O
were	O
subsequently	O
reported	O
throughout	O
China	B-PLACE
.	O
Without	O
open	O
media	B-PHENOMENON
and	O
an	O
opposition	O
to	O
check	O
on	O
bureaucratic	O
hierarchy	O
,	O
knowledge	O
from	O
the	O
front	O
lines	O
of	O
the	O
2019-nCoV	B-VIRUS
outbreak	B-DISEASE
did	O
not	O
reach	O
Beijing	B-PLACE
.	O
Weeks	B-DATE
into	O
the	O
outbreak	B-DISEASE
,	O
leaders	O
were	O
forced	O
to	O
publicly	O
threaten	O
that	O
officials	O
withholding	O
information	O
"	O
will	O
be	O
nailed	O
on	O
the	O
pillar	O
of	O
shame	O
for	O
eternity	O
"	O
.	O
4	B-DATE
