amplification	B-PROCESS
of	O
the	O
viral	B-DISEASE
DNA	B-GENE
from	O
a	O
sputum	B-CHEMICAL
sample	B-QUANTITY
.	O
The	O
patient	B-SPECIES
was	O
isolated	O
and	O
treated	O
with	O
antiviral	B-CHEMICAL
drug	I-CHEMICAL
(	O
lopinavir	B-CHEMICAL
:	O
200	B-QUANTITY
mg	O
/	O
capsule	B-CHEMICAL
,	O
2	B-GENE
capsules	B-CHEMICAL
each	O
time	O
,	O
twice	O
a	O
day	B-DATE
)	O
and	O
antibiotics	B-CHEMICAL
(	O
tabaxin	B-CHEMICAL
[	O
piperacillin	B-CHEMICAL
+	O
tazobactam	B-CHEMICAL
]	O
)	O
.	O
After	O
6	B-DATE
days	I-DATE
of	O
treatment	B-PROCEDURE
,	O
the	O
temperature	B-PROCEDURE
of	O
the	O
patient	B-SPECIES
dropped	O
to	O
normal	B-BODY_PART
and	O
the	O
symptoms	B-DISEASE
disappeared	O
.	O
On	O
day	B-DATE
12	I-DATE
,	O
a	O
repeat	O
rRT	O
-	O
PCR	O
was	O
negative	O
and	O
the	O
patient	B-SPECIES
was	O
discharged	O
.	O
At	O
the	O
time	O
of	O
discharge	B-CHEMICAL
,	O
a	O
repeat	O
CT	O
showed	O
that	O
the	O
previous	O
consolidations	B-BODY_PART
and	O
GGOs	O
in	O
both	O
lungs	B-DISEASE
were	O
almost	O
absorbed	O
leaving	O
a	O
few	O
fibrous	B-DISEASE
lesions	I-DISEASE
that	O
may	O
represent	O
residual	O
organizing	B-DISEASE
pneumonia	I-DISEASE
(	O
Fig	O
.	O
1F	O
)	O
.	O
Since	O
December	B-DATE
2019	I-DATE
,	O
some	O
hospitals	O
in	O
Wuhan	B-PLACE
have	O
been	O
suffering	O
from	O
pneumonia	B-DISEASE
of	O
unknown	O
causes	O
,	O
later	O
identified	O
as	O
a	O
COVID-19	B-DISEASE
by	O
the	O
whole	O
genome	B-GENE
sequence	B-PROCEDURE
analysis	I-PROCEDURE
of	O
the	O
viruses	B-VIRUS
in	O
the	O
respiratory	B-DISEASE
samples	B-PROCEDURE
from	O
the	O
patients	B-SPECIES
(	O
5	B-DATE
)	O
.	O
This	O
coronavirus	B-VIRUS
belongs	O
to	O
the	O
β	O
genus	O
,	O
which	O
was	O
named	O
COVID-19	B-DISEASE
by	O
World	O
Health	B-PROCEDURE
Organization	O
(	O
6	B-DATE
,	O
7	B-DATE
)	O
.	O
Most	O
of	O
the	O
initial	O
cases	B-QUANTITY
had	O
a	O
history	O
of	O
exposure	O
to	O
the	O
South	B-PLACE
China	I-PLACE
Seafood	I-PLACE
Market	I-PLACE
in	O
Wuhan	B-PLACE
city	I-PLACE
,	O
and	O
some	O
cases	B-QUANTITY
rendered	O
a	O
family	O
clustering	O
feature	O
.	O
The	O
source	O
of	O
infection	B-DISEASE
is	O
still	O
unknown	O
,	O
however	O
it	O
is	O
speculated	O
that	O
the	O
infection	B-DISEASE
may	O
have	O
been	O
caused	O
by	O
bats	B-SPECIES
or	O
vipers	O
(	O
8)	O
.	O
The	O
infection	B-DISEASE
is	O
mainly	O
transmitted	O
through	O
respiratory	B-DISEASE
droplets	I-DISEASE
.	O
The	O
median	O
time	O
from	O
onset	O
to	O
admission	B-DATE
to	O
the	O
hospital	O
was	O
9	B-DATE
days	I-DATE
,	O
and	O
most	O
patients	B-SPECIES
were	O
between	O
40	B-DATE
and	O
60	B-DATE
years	I-DATE
-	O
old	O
.	O
The	O
clinical	B-PROCEDURE
manifestations	I-PROCEDURE
are	O
mainly	O
fever	B-DISEASE
,	O
fatigue	B-DISEASE
,	O
and	O
dry	B-DISEASE
cough	I-DISEASE
,	O
with	O
gradual	O
dyspnea	B-DISEASE
in	O
some	O
cases	B-QUANTITY
and	O
acute	B-DISEASE
respiratory	I-DISEASE
distress	O
syndrome	B-DISEASE
in	O
severe	B-DISEASE
cases	B-QUANTITY
(	O
2	B-GENE
,	O
3	B-DATE
,	O
9	B-DATE
)	O
.	O
In	O
this	O
case	B-PROCEDURE
,	O
the	O
patient	B-SPECIES
had	O
no	O
clear	O
history	O
of	O
contact	B-DISEASE
with	O
the	O
epidemic	O
area	O
,	O
and	O
both	O
the	O
leukocytes	B-CELL
and	O
lymphocytes	B-CELL
were	O
normal	B-BODY_PART
,	O
thus	O
it	O
was	O
misdiagnosed	O
as	O
common	B-DISEASE
pneumonia	I-DISEASE
at	O
first	O
.	O
In	O
this	O
case	B-PROCEDURE
,	O
the	O
initial	O
CT	O
showed	O
GGOs	O
in	O
the	O
right	O
lower	O
lobe	B-DISEASE
,	O
the	O
pathology	O
of	O
which	O
may	O
represent	O
pulmonary	B-BODY_PART
edema	I-BODY_PART
or	O
hyaline	B-BODY_PART
membrane	I-BODY_PART
formation	O
(	O
4	B-DATE
)	O
.	O
The	O
density	O
of	O
the	O
lesions	B-DISEASE
is	O
so	O
subtle	O
that	O
it	O
can	O
hardly	O
be	O
depicted	O
by	O
conventional	O
radiographs	B-PROCEDURE
.	O
Therefore	O
,	O
routine	O
CT	O
examination	O
is	O
recommended	O
for	O
the	O
patients	B-SPECIES
suspected	O
of	O
COVID-19	B-DISEASE
to	O
reduce	O
missed	B-PROCEDURE
diagnosis	I-PROCEDURE
(	O
1	B-DATE
)	O
.	O
CT	O
findings	B-PROCEDURE
of	O
this	O
patient	B-SPECIES
include	O
the	O
short	B-DATE
-	O
term	O
progression	O
of	O
lesions	B-DISEASE
,	O
multiple	O
patchy	O
consolidations	B-BODY_PART
and	O
GGOs	O
in	O
both	O
lungs	B-DISEASE
,	O
especially	O
in	O
the	O
peripheral	B-BODY_PART
lung	B-DISEASE
zones	B-BODY_PART
of	O
the	O
lower	O
lobes	B-BODY_PART
,	O
which	O
may	O
represent	O
alveolar	B-DISEASE
injury	I-DISEASE
,	O
cellular	B-CELL
and	O
fibrous	B-DISEASE
exudation	B-PROCESS
.	O
After	O
treatment	B-PROCEDURE
,	O
the	O
consolidations	B-BODY_PART
and	O
GGOs	O
were	O
almost	O
absorbed	O
,	O
leaving	O
fibrous	B-DISEASE
cord	B-BODY_PART
-	O
like	O
shadows	O
that	O
represent	O
fibrosis	B-DISEASE
.	O
In	O
conclusion	O
,	O
we	O
report	O
the	O
serial	O
CT	O
findings	B-PROCEDURE
in	O
a	O
female	O
patient	B-SPECIES
with	O
COVID-19	B-DISEASE
.	O
Chest	B-DISEASE
CT	O
showed	O
rapidly	O
developing	O
multiple	O
patchy	O
consolidations	B-BODY_PART
and	O
GGOs	O
in	O
both	O
lungs	B-DISEASE
,	O
which	O
were	O
mainly	O
distributed	B-PROCEDURE
in	O
the	O
peripheral	B-BODY_PART
areas	O
.	O
In	O
the	O
later	O
stage	B-DISEASE
,	O
there	O
may	O
be	O
a	O
possibility	O
of	O
development	O
of	O
fibrosis	B-DISEASE
.	O
And	O
with	O
high	O
-	O
resolution	O
CT	O
,	O
it	O
will	O
be	O
easier	O
to	O
find	O
GGOs	O
in	O
the	O
early	B-DATE
stage	B-DISEASE
.	O
The	O
imaging	O
findings	B-PROCEDURE
of	O
COVID-19	B-DISEASE
overlap	O
with	O
other	O
viral	B-DISEASE
pneumonia	I-DISEASE
,	O
therefore	O
,	O
nucleic	B-CHEMICAL
acid	I-CHEMICAL
tests	O
are	O
recommended	O
for	O
prompt	O
diagnosis	B-PROCEDURE
and	O
treatment	B-PROCEDURE
.	O
