Chen	B-PERSON
and	O
Yu	B-PERSON
Global	B-PROCEDURE
Health	I-PROCEDURE
Research	O
and	O
Policy	O
(	O
2020	B-DATE
)	O
5:7	O
Page	O
2	B-GENE
of	O
9	B-DATE
used	O
in	O
assessing	O
detection	B-PROCEDURE
rate	B-QUANTITY
at	O
different	O
periods	B-PROCEDURE
for	O
different	O
purposes	O
.	O
Data	O
for	O
the	O
remaining	B-DATE
19	I-DATE
days	I-DATE
from	O
January	B-DATE
21	I-DATE
to	O
February	B-DATE
8	I-DATE
,	O
2020	B-DATE
were	O
taken	O
from	O
the	O
daily	B-DATE
official	O
reports	O
of	O
the	O
National	O
Health	B-PROCEDURE
Commission	O
of	O
the	O
People	B-SPECIES
's	O
Republic	B-PLACE
of	O
China	B-PLACE
(	O
http://www.nhc.gov.cn	O
/	O
xcs	O
/	O
yqfkdt/	O
gzbd_index.shtml	O
)	O
.	O
These	O
data	O
were	O
used	O
together	O
with	O
the	O
data	O
from	O
the	O
first	O
source	O
to	O
monitor	O
the	O
dynamic	O
of	O
COVID-19	B-DISEASE
on	O
a	O
daily	B-DATE
basis	O
to	O
1	B-DATE
)	O
assess	O
whether	O
the	O
COVID-19	B-DISEASE
epidemic	O
was	O
nonlinear	O
and	O
chaotic	O
,	O
2	B-GENE
)	O
evaluate	O
the	O
responsiveness	O
of	O
the	O
epidemic	O
to	O
the	O
massive	O
measures	B-PROCEDURE
against	O
it	O
,	O
and	O
3	B-DATE
)	O
inform	O
the	O
future	B-PHENOMENON
trend	O
of	O
the	O
epidemic	O
.	O
In	O
theory	O
,	O
the	O
true	O
number	O
of	O
persons	B-SPECIES
with	O
COVID-19	B-DISEASE
infection	I-DISEASE
can	O
never	O
be	O
known	O
no	O
matter	O
how	O
we	O
try	O
to	O
detect	O
it	O
.	O
In	O
practice	O
,	O
of	O
all	O
the	O
infected	B-DISEASE
cases	B-QUANTITY
in	O
a	O
day	B-DATE
,	O
there	O
are	O
some	O
who	O
have	O
passed	O
the	O
latent	B-DISEASE
period	B-DATE
when	O
the	O
virus	B-DISEASE
reaches	O
a	O
detectable	O
level	B-DISEASE
.	O
These	O
patients	B-SPECIES
can	O
then	O
be	O
detected	O
if	O
:	O
a	O
)	O
detection	B-PROCEDURE
services	O
are	O
available	O
to	O
them	O
,	O
b	O
)	O
all	O
the	O
potentially	O
infected	B-DISEASE
are	O
accessible	O
to	O
the	O
services	O
and	O
are	O
tested	O
,	O
and	O
c	O
)	O
the	O
testing	B-DATE
method	O
is	O
sensitive	O
,	O
valid	O
and	O
reliable	O
.	O
When	O
reading	O
the	O
daily	B-DATE
data	O
,	O
we	O
must	O
be	O
aware	O
that	O
the	O
detected	O
and	O
diagnosed	B-QUANTITY
cases	I-QUANTITY
in	O
any	O
day	B-DATE
can	O
be	O
great	O
,	O
equal	O
,	O
or	O
below	O
the	O
number	O
of	O
detectable	O
.	O
For	O
example	O
,	O
a	O
detectable	O
person	B-SPECIES
in	O
day	B-DATE
one	O
can	O
be	O
postponed	O
to	O
next	O
day	B-DATE
when	O
testing	B-DATE
services	O
become	O
available	O
.	O
This	O
will	O
result	O
in	O
reduction	O
in	O
a	O
detection	B-PROCEDURE
rate	B-QUANTITY
<	O
100	B-QUANTITY
%	O
in	O
the	O
day	B-DATE
before	O
the	O
testing	B-DATE
day	I-DATE
and	O
a	O
detection	B-PROCEDURE
rate	B-QUANTITY
>	O
100	B-QUANTITY
%	O
in	O
the	O
testing	B-DATE
day	I-DATE
.	O
We	O
started	O
our	O
modeling	O
analysis	B-PROCEDURE
with	O
data	O
of	O
cumulative	O
number	O
of	O
diagnosed	B-QUANTITY
COVID-19	B-DISEASE
infections	I-DISEASE
per	O
day	B-DATE
.	O
Let	O
x	O
i	O
=	O
diagnosed	B-QUANTITY
new	O
cases	B-QUANTITY
at	O
day	B-DATE
i	O
,	O
i	O
=	O
(	O
1	B-DATE
,	O
2	B-GENE
,	O
…	O
t	O
)	O
,	O
the	O
cumulative	O
number	O
of	O
diagnosed	B-QUANTITY
new	O
cases	B-QUANTITY
F(x	O
)	O
can	O
be	O
mathematically	O
described	O
as	O
below	O
:	O
Results	O
of	O
F(x	O
)	O
provide	O
information	O
most	O
useful	O
for	O
resource	O
allocation	O
to	O
support	O
the	O
prevention	B-PROCEDURE
and	O
treatment	B-PROCEDURE
;	O
however	O
F(x	O
)	O
is	O
very	O
insensitive	O
to	O
changes	O
in	O
the	O
epidemic	O
.	O
To	O
better	O
monitor	O
the	O
epidemic	O
,	O
the	O
first	O
derivative	O
of	O
F(x	O
)	O
can	O
be	O
used	O
:	O
Information	O
provided	O
by	O
the	O
first	O
derivative	O
F	O
′	O
(	O
x	O
)	O
will	O
be	O
more	O
sensitive	O
than	O
F(x	O
)	O
,	O
thus	O
can	O
be	O
used	O
to	O
gauge	O
the	O
epidemic	O
.	O
Practically	O
,	O
F	O
′	O
(	O
x	O
)	O
is	O
equivalent	O
to	O
the	O
newly	O
diagnosed	B-QUANTITY
cases	I-QUANTITY
every	O
day	B-DATE
.	O
A	O
further	O
analysis	B-PROCEDURE
indicates	O
that	O
F	O
′	O
(	O
x	O
)	O
,	O
although	O
measuring	O
the	O
transmission	B-DISEASE
speed	O
of	O
the	O
epidemic	O
,	O
provides	O
no	O
information	O
about	O
the	O
acceleration	O
of	O
the	O
epidemic	O
,	O
which	O
will	O
be	O
more	O
sensitive	O
than	O
F	O
′	O
(	O
x	O
)	O
.	O
We	O
thus	O
used	O
the	O
second	O
derivative	O
F″(x	O
)	O
:	O
Mathematically	O
,	O
F′′(x	O
)	O
measures	B-PROCEDURE
the	O
acceleration	O
of	O
the	O
epidemic	O
or	O
changes	O
in	O
new	O
infections	B-DISEASE
each	O
day	B-DATE
.	O
Therefore	O
,	O
F	O
′′	O
(	O
x	O
)	O
≈	O
0	B-QUANTITY
is	O
an	O
early	B-DATE
indication	O
of	O
neither	O
acceleration	O
nor	O
deceleration	O
of	O
the	O
epidemic	O
;	O
F	O
′′	O
(	O
x	O
)	O
>	O
0	B-QUANTITY
presents	O
an	O
early	B-DATE
indication	O
of	O
acceleration	O
of	O
the	O
epidemic	O
;	O
while	O
F	O
′′	O
(	O
x	O
)	O
<	O
0	B-QUANTITY
represents	O
an	O
early	B-DATE
indication	O
of	O
deceleration	O
.	O
With	O
a	O
close	B-PHENOMENON
population	B-SPECIES
assumption	O
and	O
continuous	O
spread	B-PHENOMENON
of	O
the	O
virus	B-DISEASE
,	O
the	O
number	O
of	O
detected	O
cases	B-QUANTITY
can	O
be	O
described	O
using	O
an	O
exponential	O
model	O
[	O
10	B-DATE
]	O
.	O
We	O
thus	O
estimated	O
the	O
potentially	O
detectable	O
new	O
cases	B-QUANTITY
every	O
day	B-DATE
for	O
the	O
period	B-DATE
by	O
fitting	O
the	O
observed	O
daily	B-DATE
cumulative	O
cases	B-QUANTITY
to	O
an	O
exponential	O
curve	O
:	O
where	O
,	O
α	O
=	O
number	O
of	O
expected	O
cases	B-QUANTITY
at	O
the	O
baseline	B-CHEMICAL
and	O
β	O
=	O
growth	B-PROCEDURE
rate	B-QUANTITY
per	O
day	B-DATE
.	O
To	O
assess	O
the	O
completeness	O
of	O
the	O
diagnosed	B-QUANTITY
new	O
cases	B-QUANTITY
on	O
a	O
daily	B-DATE
basis	O
,	O
we	O
used	O
Eq	O
(	O
4	B-DATE
)	O
first	O
to	O
obtain	O
a	O
time	O
series	O
of	O
FðxÞ	O
to	O
represent	O
the	O
estimates	O
of	O
cumulative	O
number	O
of	O
potentially	O
detectable	O
cases	B-QUANTITY
;	O
we	O
then	O
used	O
the	O
first	O
derivative	O
F	O
0	B-QUANTITY
ðxÞ	O
to	O
obtain	O
another	O
time	O
series	O
of	O
observed	O
new	O
cases	B-QUANTITY
each	O
day	B-DATE
;	O
finally	O
,	O
with	O
the	O
observed	O
F	O
′	O
(	O
x	O
i	O
)	O
and	O
model	O
predicted	O
F	O
0	B-QUANTITY
ðxÞ	O
,	O
we	O
obtained	O
the	O
detection	B-PROCEDURE
rate	B-QUANTITY
P	O
i	O
for	O
day	B-DATE
i	O
as	O
:	O
We	O
used	O
these	O
estimated	O
P	O
i	O
in	O
this	O
study	O
in	O
several	O
ways	O
.	O
(	O
1	B-DATE
)	O
Before	O
January	B-DATE
20	I-DATE
,	O
2020	B-DATE
when	O
the	O
massive	O
intervention	O
was	O
not	O
in	O
position	O
,	O
an	O
estimated	O
P	O
i	O
>	O
1	B-DATE
was	O
used	O
as	O
an	O
indication	O
of	O
detecting	O
more	O
than	O
expected	O
cases	B-QUANTITY
,	O
while	O
an	O
estimated	O
P	O
i	O
<	O
1	B-DATE
as	O
an	O
indication	O
of	O
detecting	O
less	O
than	O
expected	O
cases	B-QUANTITY
.	O
(	O
2	B-GENE
)	O
During	O
the	O
early	B-DATE
period	I-DATE
of	O
massive	O
intervention	O
,	O
an	O
increase	O
trend	O
in	O
P	O
i	O
over	O
time	O
was	O
used	O
as	O
evidence	O
supporting	O
the	O
effectiveness	O
of	O
the	O
massive	O
intervention	O
in	O
detecting	O
and	O
quarantining	O
more	O
infected	B-DISEASE
cases	B-QUANTITY
.	O
(	O
3	B-DATE
)	O
During	O
the	O
period	B-DATE
14	I-DATE
days	I-DATE
(	O
latent	B-DISEASE
period	B-DATE
)	O
after	O
the	O
massive	O
intervention	O
,	O
P	O
i	O
<	O
1	B-DATE
was	O
used	O
as	O
evidence	O
indicating	O
declines	O
in	O
new	O
cases	B-QUANTITY
rather	O
than	O
underdetection	O
;	O
thus	O
,	O
it	O
was	O
used	O
as	O
a	O
sign	O
of	O
early	B-DATE
declines	O
in	O
the	O
epidemic	O
.	O
The	O
modeling	O
analysis	B-PROCEDURE
was	O
completed	O
using	O
spreadsheet	O
.	O
As	O
a	O
reference	O
to	O
assess	O
the	O
level	B-DISEASE
of	O
severity	O
of	O
the	O
COVID-19	B-DISEASE
epidemic	O
,	O
the	O
natural	B-DISEASE
mortality	B-PROCEDURE
rate	B-QUANTITY
of	O
Wuhan	B-PLACE
population	B-SPECIES
was	O
obtained	O
from	O
the	O
2018	B-DATE
Statistical	O
Report	O
of	O
Wuhan	B-PLACE
National	O
Economy	O
and	O
Social	B-PHENOMENON
Development	O
.	O
The	O
COVID-19	B-DISEASE
epidemic	O
was	O
initiated	O
in	O
Wuhan	B-PLACE
,	O
the	O
Provincial	O
Capital	O
of	O
Hubei	B-PLACE
Province	I-PLACE
with	O
a	O
total	O
population	B-SPECIES
of	O
14.2	O
million	O
,	O
including	O
5.1	B-QUANTITY
million	O
mobile	B-PROCEDURE
population	B-SPECIES
.	O
The	O
mortality	B-PROCEDURE
rate	B-QUANTITY
was	O
5.5/1000	O
for	O
Wuhan	B-PLACE
residents	O
with	O
most	O
available	O
data	O
in	O
2018	B-DATE
.	O
Assuming	O
all	O
diagnosed	B-QUANTITY
cases	I-QUANTITY
in	O
China	B-PLACE
were	O
infected	B-DISEASE
in	O
Wuhan	B-PLACE
(	O
an	O
exaggerated	O
scenarios	O
for	O
illustration	O
purpose	O
)	O
,	O
the	O
two	O
-	O
month	B-DATE
incidence	B-PROCEDURE
rate	B-QUANTITY
of	O
COVID-19	B-DISEASE
was	O
2.6/1000	O
among	O
Wuhan	B-PLACE
residents	O
.	O
Based	B-DISEASE
on	O
reported	O
case	B-PROCEDURE
mortality	I-PROCEDURE
of	O
2.3	O
%	O
,	O
the	O
population	B-SPECIES
-	O
based	B-DISEASE
mortality	B-PROCEDURE
of	O
COVID-19	B-DISEASE
was	O
0.6/1000	O
,	O
or	O
1/9th	O
of	O
the	O
mortality	B-PROCEDURE
of	O
Wuhan	B-PLACE
residents	O
.	O
Figure	O
1	B-DATE
presents	O
the	O
cumulative	O
diagnosed	B-QUANTITY
cases	I-QUANTITY
F(x	O
)	O
and	O
major	O
events	O
during	O
the	O
study	O
period	B-DATE
from	O
December	B-DATE
8	I-DATE
,	O
2019	B-DATE
to	O
February	B-DATE
8	I-DATE
,	O
2020	B-DATE
.	O
During	O
the	O
period	B-DATE
,	O
a	O
total	O
of	O
37,198	O
cases	B-QUANTITY
were	O
diagnosed	B-QUANTITY
and	O
reported	O
.	O
The	O
daily	B-DATE
cases	B-QUANTITY
varied	O
from	O
0	B-QUANTITY
to	O
3886	O
with	O
the	O
median	O
cases	B-QUANTITY
of	O
199	B-QUANTITY
(	O
January	B-DATE
8	I-DATE
,	O
2020	B-DATE
)	O
,	O
and	O
inter	O
-	O
quarter	O
range	O
(	O
IQR	O
)	O
of	O
24	B-DATE
(	O
December	B-DATE
23	I-DATE
)	O
,	O
and	O
830	B-QUANTITY
(	O
January	B-DATE
23	I-DATE
,	O
2020	B-DATE
)	O
.	O
The	O
dynamic	O
