infection	B-DISEASE
at	O
airport	O
exit	B-PHENOMENON
and	O
entry	B-PROCESS
to	O
inform	O
public	B-PROCEDURE
health	B-SPECIES
decision	O
-	O
making	O
.	O
In	O
our	O
baseline	B-CHEMICAL
scenario	O
,	O
we	O
estimated	O
that	O
46	B-QUANTITY
%	O
(	O
95	O
%	O
confidence	B-PROCEDURE
interval	I-PROCEDURE
:	O
36	O
to	O
58	O
)	O
of	O
infected	B-DISEASE
travellers	B-SPECIES
would	O
not	O
be	O
detected	O
,	O
depending	O
on	O
incubation	B-PROCEDURE
period	B-DATE
,	O
sensitivity	O
of	O
exit	B-PHENOMENON
and	O
entry	B-PROCESS
screening	B-PROCEDURE
,	O
and	O
proportion	O
of	O
asymptomatic	O
cases	B-QUANTITY
.	O
Airport	O
screening	B-PROCEDURE
is	O
unlikely	O
to	O
detect	O
a	O
sufficient	O
proportion	O
of	O
2019-nCoV	B-VIRUS
infected	B-DISEASE
travellers	B-SPECIES
to	O
avoid	O
entry	B-PROCESS
of	O
infected	B-DISEASE
travellers	B-SPECIES
.	O
As	O
at	O
4	B-DATE
February	I-DATE
2020	I-DATE
,	O
20,471	O
confirmed	B-QUANTITY
cases	I-QUANTITY
of	O
novel	O
coronavirus	B-VIRUS
(	O
2019-nCoV	B-VIRUS
)	O
have	O
been	O
reported	O
from	O
China	B-PLACE
with	O
425	B-QUANTITY
deaths	B-DISEASE
confirmed	B-QUANTITY
so	O
far	O
[	O
1	B-DATE
]	O
.	O
There	O
were	O
cases	B-QUANTITY
in	O
at	O
least	O
23	B-DATE
other	O
countries	B-PLACE
,	O
identified	O
because	O
of	O
symptoms	B-DISEASE
and	O
recent	O
travel	B-PHENOMENON
history	O
to	O
Hubei	B-PLACE
province	I-PLACE
,	O
China	B-PLACE
.	O
This	O
strongly	O
suggests	O
that	O
the	O
reported	O
cases	B-QUANTITY
constitute	O
only	O
a	O
small	B-QUANTITY
fraction	O
of	O
the	O
actual	O
number	O
of	O
infected	B-DISEASE
individuals	B-SPECIES
in	O
China	B-PLACE
[	O
2	B-GENE
]	O
.	O
While	O
the	O
most	O
affected	O
region	O
,	O
Hubei	B-PLACE
province	I-PLACE
,	O
has	O
ceased	O
air	B-SPECIES
travel	B-PHENOMENON
and	O
closed	O
major	O
public	B-PROCEDURE
transport	O
routes	O
[	O
3	B-DATE
]	O
the	O
number	O
of	O
exported	B-PROCEDURE
cases	B-QUANTITY
are	O
still	O
expected	O
to	O
increase	O
[	O
4	B-DATE
]	O
.	O
Despite	O
limited	O
evidence	O
for	O
its	O
effectiveness	O
,	O
airport	O
screening	B-PROCEDURE
has	O
been	O
previously	O
implemented	O
during	O
the	O
2003	B-DATE
SARS	B-DISEASE
epidemic	O
and	O
2009	B-DATE
influenza	B-DISEASE
A(H1N1	O
)	O
pandemic	O
to	O
limit	O
the	O
probability	O
of	O
infected	B-DISEASE
cases	B-QUANTITY
entering	O
other	O
countries	B-PLACE
or	O
regions	O
[	O
5	B-DATE
]	O
[	O
6	B-DATE
]	O
[	O
7	B-DATE
]	O
.	O
Here	O
we	O
use	O
the	O
available	O
evidence	O
on	O
the	O
incubation	B-PROCEDURE
time	O
,	O
hospitalisation	O
time	O
and	O
proportion	O
of	O
asymptomatic	O
infections	B-DISEASE
of	O
2019-nCoV	B-VIRUS
to	O
evaluate	O
the	O
effectiveness	O
of	O
exit	B-PHENOMENON
and	O
entry	B-PROCESS
screening	B-PROCEDURE
for	O
detecting	O
travellers	B-SPECIES
entering	O
Europe	B-PLACE
with	O
2019-nCoV	B-VIRUS
infection	B-DISEASE
.	O
We	O
also	O
present	O
an	O
online	O
tool	O
so	O
that	O
results	O
can	O
be	O
updated	O
as	O
new	O
information	O
becomes	O
available	O
.	O
We	O
simulated	O
100	B-QUANTITY
2019-nCoV	B-VIRUS
infected	B-DISEASE
travellers	B-SPECIES
planning	O
to	O
board	O
a	O
flight	O
who	O
would	O
pose	O
a	O
risk	O
for	O
seeding	O
transmission	B-DISEASE
in	O
a	O
new	O
region	O
.	O
The	O
duration	O
of	O
travel	B-PHENOMENON
was	O
considered	O
as	O
the	O
flight	O
time	O
plus	O
a	O
small	B-QUANTITY
amount	O
of	O
additional	O
travel	B-PHENOMENON
time	O
(	O
ca	O
1	B-DATE
hour	I-DATE
)	O
for	O
airport	O
procedures	B-PROCEDURE
.	O
We	O
assumed	O
that	O
infected	B-DISEASE
individuals	B-SPECIES
will	O
develop	O
symptoms	B-DISEASE
,	O
including	O
fever	B-DISEASE
,	O
at	O
the	O
end	O
of	O
their	O
incubation	B-PROCEDURE
period	B-DATE
(	O
mean	O
5.2	B-DATE
days	I-DATE
(	O
Table	O
)	O
)	O
[	O
8	B-DATE
]	O
and	O
progress	O
to	O
more	O
severe	B-DISEASE
symptoms	I-DISEASE
after	O
a	O
few	O
days	B-DATE
,	O
resulting	O
in	O
hospitalisation	O
and	O
isolation	B-PROCEDURE
.	O
We	O
also	O
took	O
into	O
account	O
that	O
individuals	B-SPECIES
may	O
have	O
asymptomatic	O
(	O
subclinical	O
)	O
infection	B-DISEASE
that	O
would	O
not	O
be	O
detected	O
by	O
thermal	O
scanning	O
or	O
cause	O
them	O
to	O
seek	B-PROCEDURE
medical	I-PROCEDURE
care	I-PROCEDURE
,	O
although	O
these	O
individuals	B-SPECIES
may	O
be	O
infectious	B-DISEASE
,	O
and	O
that	O
infected	B-DISEASE
travellers	B-SPECIES
may	O
exhibit	O
severe	B-DISEASE
symptoms	I-DISEASE
during	O
their	O
travel	B-PHENOMENON
and	O
be	O
hospitalised	O
upon	O
arrival	O
without	O
undergoing	O
entry	B-PROCESS
screening	B-PROCEDURE
.	O
We	O
then	O
estimated	O
the	O
proportion	O
of	O
infected	B-DISEASE
travellers	B-SPECIES
who	O
would	O
be	O
detected	O
by	O
exit	B-PHENOMENON
and	O
entry	B-PROCESS
screening	B-PROCEDURE
,	O
develop	O
severe	B-DISEASE
symptoms	I-DISEASE
during	O
travel	B-PHENOMENON
,	O
or	O
go	O
undetected	O
,	O
under	O
varying	O
assumptions	B-CHEMICAL
of	O
:	O
(	O
i	O
)	O
the	O
duration	O
of	O
travel	B-PHENOMENON
;	O
(	O
ii	O
)	O
the	O
sensitivity	O
of	O
exit	B-PHENOMENON
and	O
entry	B-PROCESS
screening	B-PROCEDURE
;	O
(	O
iii	O
)	O
the	O
proportion	O
of	O
asymptomatic	O
infections	B-DISEASE
;	O
(	O
iv	O
)	O
the	O
incubation	B-PROCEDURE
period	B-DATE
and	O
(	O
v	O
)	O
the	O
time	O
from	O
symptom	O
onset	O
to	O
hospitalisation	O
(	O
Table	O
)	O
.	O
We	O
assume	O
that	O
the	O
time	O
of	O
starting	O
travel	B-PHENOMENON
is	O
randomly	O
and	O
uniformly	O
distributed	B-PROCEDURE
between	O
the	O
time	O
of	O
infection	B-DISEASE
and	O
twice	O
the	O
expected	O
time	O
to	O
severe	B-DISEASE
disease	I-DISEASE
,	O
ensuring	O
that	O
simulated	O
travellers	B-SPECIES
are	O
travelling	O
during	O
their	O
incubation	B-PROCEDURE
period	B-DATE
.	O
However	O
,	O
we	O
only	O
consider	O
those	O
travellers	B-SPECIES
who	O
depart	O
before	O
their	O
symptoms	B-DISEASE
progress	O
to	O
being	O
so	O
severe	B-DISEASE
that	O
they	O
would	O
require	O
hospital	O
care	B-PROCEDURE
[	O
8	B-DATE
]	O
.	O
We	O
simulate	B-PROCEDURE
travellers	B-SPECIES
with	O
individual	O
incubation	B-PROCEDURE
period	B-DATE
,	O
time	O
from	O
onset	O
to	O
severe	B-DISEASE
disease	I-DISEASE
,	O
flight	O
start	O
times	O
and	O
detection	B-PROCEDURE
success	O
at	O
exit	B-PHENOMENON
and	O
entry	B-PROCESS
screening	B-PROCEDURE
according	O
to	O
the	O
screening	B-PROCEDURE
sensitivities	O
(	O
Figure	O
1	B-DATE
)	O
.	O
An	O
individual	O
will	O
be	O
detected	O
at	O
exit	B-PHENOMENON
screening	B-PROCEDURE
if	O
their	O
Parameter	B-PROCEDURE
values	I-PROCEDURE
and	O
assumptions	B-CHEMICAL
for	O
the	O
baseline	B-CHEMICAL
scenario	O
estimating	O
effectiveness	O
of	O
exit	B-PHENOMENON
and	O
entry	B-PROCESS
screening	B-PROCEDURE
at	O
airports	O
for	O
detecting	O
passengers	B-SPECIES
infected	B-DISEASE
with	O
novel	O
coronavirus	B-VIRUS
(	O
2019-nCoV	B-VIRUS
)	O
Value	O
(	O
baseline	B-CHEMICAL
scenario	O
)	O
Source	O
Beijing	B-PLACE
-London	O
[	O
18	O
]	O
Sensitivity	O
of	O
exit	B-PHENOMENON
screening	B-PROCEDURE
86	O
%	O
Sensitivity	O
of	O
infrared	O
thermal	O
image	O
scanners	O
[	O
19	B-DATE
]	O
Sensitivity	O
of	O
entry	B-PROCESS
screening	B-PROCEDURE
86	O
%	O
Sensitivity	O
of	O
infrared	O
thermal	O
image	O
scanners	O
[	O
19	B-DATE
]	O
Proportion	O
of	O
asymptomatic	O
infections	B-DISEASE
undetectable	O
by	O
typical	O
screening	B-PROCEDURE
procedures	I-PROCEDURE
17	O
%	O
1	B-DATE
of	O
6	B-DATE
reported	O
asymptomatic	O
in	O
a	O
2019-nCoV	B-VIRUS
family	O
cluster	O
[	O
11	O
]	O
Incubation	B-PROCEDURE
period	B-DATE
Mean	O
5.2	B-DATE
days	I-DATE
,	O
variance	O
4.1	B-DATE
days	I-DATE
Reported	O
Gamma	B-PROCEDURE
distributed	I-PROCEDURE
mean	O
,	O
variance	O
estimated	O
from	O
uncertainty	B-PROCEDURE
interval	I-PROCEDURE
of	O
mean	O
[	O
8	B-DATE
]	O
Time	O
from	O
symptom	O
onset	O
to	O
hospitalisation	O
Mean	O
9.1	B-DATE
days	I-DATE
,	O
variance	O
14.7	O
days	B-DATE
Reported	O
Gamma	B-PROCEDURE
distributed	I-PROCEDURE
mean	O
,	O
variance	O
estimated	O
from	O
uncertainty	B-PROCEDURE
interval	I-PROCEDURE
of	O
mean	O
[	O
8	B-DATE
]	O
The	O
incubation	B-PROCEDURE
period	B-DATE
begins	O
on	O
infection	B-DISEASE
and	O
travellers	B-SPECIES
then	O
progress	O
to	O
being	O
symptomatic	B-DISEASE
and	O
having	O
severe	B-DISEASE
symptoms	I-DISEASE
.	O
Travellers	B-SPECIES
may	O
fly	O
at	O
any	O
point	O
within	O
the	O
incubation	B-PROCEDURE
or	O
symptomatic	B-DISEASE
phases	O
;	O
any	O
would	O
-	O
be	O
travellers	B-SPECIES
who	O
show	O
(	O
severe	B-DISEASE
)	O
symptoms	B-DISEASE
and	O
are	O
hospitalised	O
before	O
exit	B-PHENOMENON
.	O
Vertical	O
lines	O
represent	O
the	O
exit	B-PHENOMENON
screening	B-PROCEDURE
at	O
start	O
of	O
travel	B-PHENOMENON
(	O
solid	O
)	O
and	O
entry	B-PROCESS
screening	B-PROCEDURE
at	O
end	O
of	O
travel	B-PHENOMENON
(	O
dashed	O
)	O
12	B-DATE
hours	I-DATE
later	O
.	O
infection	B-DISEASE
is	O
symptomatic	B-DISEASE
i.e.	O
has	O
detectable	O
fever	B-DISEASE
,	O
their	O
departure	O
time	O
exceeds	O
their	O
incubation	B-PROCEDURE
period	B-DATE
,	O
and	O
their	O
stochastic	O
exit	B-PHENOMENON
screening	B-PROCEDURE
success	O
indicates	O
detection	B-PROCEDURE
.	O
An	O
individual	O
will	O
be	O
detected	O
at	O
entry	B-PROCESS
screening	B-PROCEDURE
if	O
their	O
infection	B-DISEASE
is	O
symptomatic	B-DISEASE
,	O
their	O
incubation	B-PROCEDURE
period	B-DATE
ends	O
after	O
their	O
departure	O
but	O
before	O
their	O
arrival	O
,	O
they	O
have	O
not	O
been	O
detected	O
at	O
exit	B-PHENOMENON
screening	B-PROCEDURE
,	O
and	O
their	O
entry	B-PROCESS
screening	B-PROCEDURE
result	O
is	O
positive	O
despite	O
imperfect	O
sensitivity	O
.	O
Entry	B-PROCESS
screening	B-PROCEDURE
detections	O
are	O
further	O
divided	O
into	O
detection	B-PROCEDURE
due	O
to	O
severe	B-DISEASE
symptoms	I-DISEASE
and	O
detection	B-PROCEDURE
of	O
mild	B-DISEASE
symptoms	I-DISEASE
via	O
equipment	O
such	O
as	O
thermal	O
scanners	O
.	O
We	O
used	O
10,000	O
bootstrap	B-PROCESS
samples	B-PROCEDURE
to	O
calculate	O
95	O
%	O
confidence	B-PROCEDURE
intervals	O
(	O
CI	O
)	O
.	O
The	O
model	O
code	O
is	O
available	O
via	O
GitHub	O
[	O
9	B-DATE
]	O
and	O
the	O
results	O
can	O
be	O
further	O
explored	O
in	O
a	O
Shiny	O
app	O
[	O
10	B-DATE
]	O
at	O
https://cmmid-lshtm.shinyapps.io/traveller_screening/	O
(	O
Figure	O
2	B-GENE
)	O
.	O
For	O
the	O
baseline	B-CHEMICAL
scenario	O
we	O
estimated	O
that	O
44	B-DATE
(	O
95	O
%	O
CI	O
:	O
33	B-QUANTITY
-	O
56	O
)	O
of	O
100	B-QUANTITY
infected	B-DISEASE
travellers	B-SPECIES
would	O
be	O
detected	O
by	O
exit	B-PHENOMENON
screening	B-PROCEDURE
,	O
no	O
case	B-PROCEDURE
(	O
95	O
%	O
CI	O
:	O
0	B-QUANTITY
-	O
3	B-DATE
)	O
would	O
develop	O
severe	B-DISEASE
symptoms	I-DISEASE
during	O
travel	B-PHENOMENON
,	O
nine	O
(	O
95	O
%	O
CI	O
:	O
2	B-GENE
-	O
16	B-DATE
)	O
additional	O
cases	B-QUANTITY
would	O
be	O
detected	O
by	O
entry	B-PROCESS
screening	B-PROCEDURE
,	O
and	O
the	O
remaining	B-DATE
46	B-QUANTITY
(	O
95	O
%	O
CI	O
:	O
36	O
-	O
58	O
)	O
would	O
not	O
be	O
detected	O
.	O
The	O
effectiveness	O
of	O
entry	B-PROCESS
screening	B-PROCEDURE
is	O
largely	O
dependent	O
on	O
the	O
effectiveness	O
of	O
the	O
exit	B-PHENOMENON
screening	B-PROCEDURE
in	O
place	O
.	O
Under	O
baseline	B-CHEMICAL
assumptions	I-CHEMICAL
,	O
entry	B-PROCESS
screening	B-PROCEDURE
could	O
detect	O
53	O
(	O
95	O
%	O
CI	O
:	O
35	B-QUANTITY
-	O
72	O
)	O
instead	O
of	O
nine	O
infected	B-DISEASE
travellers	B-SPECIES
if	O
no	O
exit	B-PHENOMENON
screening	B-PROCEDURE
was	O
in	O
place	O
.	O
However	O
,	O
the	O
probability	O
of	O
developing	O
symptoms	B-DISEASE
during	O
the	O
flight	O
increases	O
with	O
flight	O
time	O
and	O
hence	O
exit	B-PHENOMENON
screening	B-PROCEDURE
is	O
more	O
effective	O
for	O
longer	B-DATE
flights	O
(	O
Figure	O
3	B-DATE
)	O
.	O
Screenshot	O
of	O
Shiny	O
app	O
a	O
displaying	O
the	O
number	O
of	O
travellers	B-SPECIES
infected	B-DISEASE
with	O
novel	O
coronavirus	B-VIRUS
(	O
2019-nCoV	B-VIRUS
)	O
detected	O
at	O
airport	O
exit	B-PHENOMENON
and	O
entry	B-PROCESS
screening	B-PROCEDURE
with	O
baseline	B-CHEMICAL
assumptions	I-CHEMICAL
b	O
,	O
95	O
%	O
bootstrap	B-PROCESS
confidence	B-PROCEDURE
intervals	O
,	O
time	O
distributions	O
for	O
incubation	B-PROCEDURE
period	B-DATE
and	O
time	O
to	O
severe	B-DISEASE
disease	I-DISEASE
*	O
a	O
Source	O
[	O
9	B-DATE
]	O
.	O
b	O
Baseline	B-CHEMICAL
assumptions	I-CHEMICAL
according	O
to	O
the	O
Table	O
.	O
Results	O
are	O
from	O
stochastic	O
simulation	O
,	O
and	O
so	O
there	O
may	O
be	O
small	B-QUANTITY
variations	O
in	O
the	O
number	O
of	O
travellers	B-SPECIES
in	O
each	O
group	O
when	O
the	O
same	O
parameters	O
are	O
used	O
twice	O
.	O
Sliders	B-SPECIES
are	O
provided	O
to	O
modify	O
the	O
duration	O
of	O
travel	B-PHENOMENON
,	O
the	O
sensitivity	O
of	O
both	O
exit	B-PHENOMENON
and	O
entry	B-PROCESS
screening	B-PROCEDURE
,	O
the	O
proportion	O
symptomatic	B-DISEASE
,	O
and	O
the	O
natural	B-DISEASE
history	O
parameters	O
for	O
the	O
infection	B-DISEASE
.	O
Syndromic	O
screening	B-PROCEDURE
designed	O
to	O
prevent	O
infected	B-DISEASE
and	O
potentially	O
infectious	B-DISEASE
cases	B-QUANTITY
entering	O
a	O
country	O
undetected	O
is	O
highly	O
vulnerable	O
to	O
the	O
proportion	O
of	O
asymptomatic	O
infections	B-DISEASE
and	O
long	B-PROCEDURE
incubation	I-PROCEDURE
periods	I-PROCEDURE
.	O
If	O
our	O
baseline	B-CHEMICAL
scenario	O
is	O
modified	O
to	O
have	O
0	B-QUANTITY
%	O
asymptomatic	O
2019-nCoV	B-VIRUS
infections	B-DISEASE
and	O
100	B-QUANTITY
%	O
sensitivity	O
of	O
entry	B-PROCESS
screening	B-PROCEDURE
,	O
the	O
incubation	B-PROCEDURE
period	B-DATE
will	O
need	O
to	O
be	O
around	O
10-fold	O
shorter	O
than	O
the	O
period	B-DATE
from	O
symptom	O
onset	O
to	O
severe	B-DISEASE
disease	I-DISEASE
(	O
e.g.	O
hospitalisation	O
)	O
in	O
order	O
to	O
detect	O
more	O
than	O
90	B-QUANTITY
%	O
of	O
infected	B-DISEASE
travellers	B-SPECIES
that	O
would	O
not	O
otherwise	O
report	O
illness	B-DISEASE
at	O
either	O
exit	B-PHENOMENON
or	O
entry	B-PROCESS
screening	B-PROCEDURE
.	O
As	O
a	O
response	B-PROCESS
to	O
the	O
ongoing	O
outbreak	B-DISEASE
of	O
the	O
2019-nCoV	B-VIRUS
originating	O
in	O
Wuhan	B-PLACE
,	O
exit	B-PHENOMENON
screening	B-PROCEDURE
has	O
been	O
implemented	O
for	O
international	B-PHENOMENON
flights	O
leaving	O
China	B-PLACE
's	O
major	O
airports	O
.	O
Thermal	O
scanning	O
,	O
which	O
can	O
identify	O
passengers	B-SPECIES
with	O
fever	B-DISEASE
(	O
high	O
external	O
body	B-DISEASE
temperature	B-PROCEDURE
)	O
,	O
allows	O
for	O
passengers	B-SPECIES
exhibiting	O
symptoms	B-DISEASE
of	O
2019-nCoV	B-VIRUS
infection	B-DISEASE
to	O
be	O
tested	O
before	O
they	O
board	O
a	O
plane	O
.	O
Similarly	O
,	O
entry	B-PROCESS
screening	B-PROCEDURE
for	O
flights	O
originating	O
in	O
the	O
most	O
affected	O
regions	O
may	O
be	O
under	O
consideration	O
at	O
airports	O
in	O
regions	O
in	O
and	O
outside	O
China	B-PLACE
.	O
We	O
estimate	O
that	O
the	O
key	O
goal	O
of	O
syndromic	O
screening	B-PROCEDURE
at	O
airports	O
-to	O
prevent	O
infected	B-DISEASE
travellers	B-SPECIES
from	O
entering	O
countries	B-PLACE
or	O
regions	O
with	O
little	O
or	O
no	O
ongoing	O
transmission	B-DISEASE
-is	O
only	O
achievable	O
if	O
the	O
rate	B-QUANTITY
of	O
asymptomatic	O
infections	B-DISEASE
that	O
are	O
transmissible	O
is	O
negligible	O
,	O
screening	B-PROCEDURE
sensitivity	O
is	O
almost	O
perfect	O
,	O
and	O
the	O
incubation	B-PROCEDURE
period	B-DATE
is	O
short	B-DATE
.	O
Based	B-DISEASE
on	O
early	B-DATE
data	O
from	O
Li	B-PERSON
et	O
al	B-PERSON
.	O
[	O
8	B-DATE
]	O
,	O
2019-nCoV	B-VIRUS
appears	O
to	O
have	O
a	O
shorter	O
incubation	B-PROCEDURE
period	B-DATE
than	O
severe	B-DISEASE
acute	I-DISEASE
respiratory	I-DISEASE
syndrome	I-DISEASE
(	O
SARS	B-DISEASE
)	O
,	O
and	O
a	O
higher	O
rate	B-QUANTITY
of	O
asymptomatic	O
infections	B-DISEASE
[	O
11	O
]	O
.	O
Under	O
generally	O
conservative	O
assumptions	B-CHEMICAL
on	O
sensitivity	O
,	O
we	O
find	O
that	O
46	B-QUANTITY
of	O
100	B-QUANTITY
infected	B-DISEASE
travellers	B-SPECIES
will	O
enter	O
undetected	O
.	O
Entry	B-PROCESS
screening	B-PROCEDURE
is	O
an	O
intuitive	O
barrier	O
for	O
the	O
prevention	B-PROCEDURE
of	O
infected	B-DISEASE
people	B-SPECIES
entering	O
a	O
country	O
or	O
region	O
.	O
However	O
,	O
evidence	O
on	O
its	O
effectiveness	O
remains	O
limited	O
and	O
given	O
its	O
lack	O
of	O
specificity	O
,	O
it	O
generates	O
a	O
high	O
overhead	O
of	O
screened	O
travellers	B-SPECIES
uninfected	O
with	O
the	O
targeted	O
pathogen	B-CHEMICAL
[	O
5	B-DATE
]	O
.	O
For	O
example	O
,	O
when	O
entry	B-PROCESS
screening	B-PROCEDURE
was	O
implemented	O
in	O
Australia	B-PLACE
in	O
response	B-PROCESS
to	O
the	O
2003	B-DATE
SARS	B-DISEASE
outbreak	I-DISEASE
,	O
1.84	O
million	O
people	B-SPECIES
were	O
screened	O
,	O
794	B-QUANTITY
were	O
quarantined	O
,	O
and	O
no	O
cases	B-QUANTITY
were	O
confirmed	B-QUANTITY
[	O
12	B-DATE
]	O
.	O
While	O
some	O
cases	B-QUANTITY
of	O
2019-nCoV	B-VIRUS
infection	B-DISEASE
have	O
been	O
identified	O
through	O
airport	O
screening	B-PROCEDURE
in	O
the	O
current	O
outbreak	B-DISEASE
,	O
our	O
estimates	O
indicate	O
that	O
likely	O
more	O
infected	B-DISEASE
travellers	B-SPECIES
have	O
not	O
been	O
detected	O
by	O
screening	B-PROCEDURE
.	O
It	O
is	O
important	O
to	O
note	O
that	O
our	O
estimates	O
are	O
based	B-DISEASE
on	O
a	O
number	O
of	O
key	O
assumptions	B-CHEMICAL
that	O
can	O
not	O
yet	O
be	O
informed	O
directly	O
by	O
evidence	O
from	O
the	O
ongoing	O
2019-nCoV	B-VIRUS
outbreak	B-DISEASE
.	O
The	O
current	O
outbreak	B-DISEASE
has	O
spread	B-PHENOMENON
rapidly	O
and	O
early	B-DATE
evidence	O
suggests	O
that	O
the	O
average	O
disease	B-DISEASE
severity	O
is	O
lower	O
than	O
that	O
of	O
SARS	B-DISEASE
.	O
This	O
may	O
also	O
suggest	O
a	O
substantial	O
proportion	O
of	O
asymptomatic	O
cases	B-QUANTITY
.	O
A	O
recent	O
analysis	B-PROCEDURE
of	O
a	O
family	O
transmission	B-DISEASE
cluster	O
is	O
based	B-DISEASE
on	O
a	O
small	B-QUANTITY
sample	I-QUANTITY
size	I-QUANTITY
but	O
one	O
in	O
six	O
infections	B-DISEASE
was	O
asymptomatic	O
[	O
11	O
]	O
;	O
this	O
is	O
a	O
major	O
impediment	O
for	O
the	O
effectiveness	O
of	O
syndromic	O
screening	B-PROCEDURE
.	O
However	O
,	O
if	O
asymptomatic	O
cases	B-QUANTITY
were	O
not	O
infectious	B-DISEASE
they	O
would	O
not	O
pose	O
a	O
risk	O
for	O
seeding	O
infection	B-DISEASE
chains	O
on	O
arrival	O
.	O
To	O
allow	O
easy	O
adaptation	B-PROCESS
of	O
our	O
results	O
as	O
new	O
insight	O
becomes	O
available	O
in	O
the	O
coming	B-DATE
weeks	I-DATE
,	O
we	O
developed	O
a	O
free	O
interactive	O
online	O
tool	O
,	O
available	O
at	O
https://	O
cmmid-lshtm.shinyapps.io/traveller_screening/.	O
While	O
the	O
most	O
up	O
-	O
to	O
-	O
date	O
data	O
on	O
the	O
incubation	B-PROCEDURE
period	B-DATE
or	O
the	O
time	O
until	O
recovery	O
from	O
2019-nCoV	B-VIRUS
infection	B-DISEASE
have	O
been	O
used	O
in	O
this	O
analysis	B-PROCEDURE
,	O
these	O
figures	O
are	O
likely	O
to	O
change	O
over	O
time	O
as	O
more	O
data	O
become	O
available	O
.	O
Unless	O
the	O
incubation	B-PROCEDURE
period	B-DATE
is	O
only	O
a	O
small	B-QUANTITY
fraction	O
of	O
the	O
duration	O
of	O
infection	B-DISEASE
in	O
relation	O
to	O
that	O
of	O
symptomatic	B-DISEASE
disease	I-DISEASE
,	O
and	O
fever	B-DISEASE
in	O
particular	O
,	O
syndromic	O
screening	B-PROCEDURE
is	O
likely	O
to	O
detect	O
an	O
insufficient	O
fraction	O
of	O
infected	B-DISEASE
cases	B-QUANTITY
to	O
prevent	O
local	O
infections	B-DISEASE
.	O
In	O
addition	O
,	O
the	O
sensitivity	O
of	O
airport	O
screening	B-PROCEDURE
for	O
the	O
detection	B-PROCEDURE
of	O
2019-nCoV	B-VIRUS
has	O
not	O
been	O
evaluated	O
.	O
However	O
,	O
